Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cameroon,CMR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.242171291,5.507658387,5.678944309,5.663945136,5.914350038,6.077138484,6.088586398,7.527269747,7.9601427,8.382186394,9.043038251,9.354130042,10.10025132,10.75975057,11.90631958,12.6195168,15.1023365,15.99107485,16.53633958,18.66171673,21.32024524,23.19646814,26.09184004,29.42196035,33.40928084,37.14681982,37.21340017,36.3231406,36.61877415,35.9526482,36.5433856,37.84751434,37.36394762,58.19635836,61.61974304,65.70791354,65.97768335,70.04442309,70.7910055,72.33976298,73.44769199,75.26137912,77.3495007,78.86007028,78.97007048,80.04180644,81.88250784,82.28431189,86.3495986,89.4612195,90.07688006,92.40901033,94.20385702,97.08033333,99.03573767,99.34254214,100,101.0251412,102.9415796,104.1457612,104.7185629,108.0828258
"Congo, Dem. Rep.",COD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.05E-14,1.11E-14,1.35E-14,2.53E-14,2.62E-14,3.64E-14,3.82E-14,6.06E-14,9.69E-14,1.14E-13,1.11E-13,1.20E-13,1.32E-13,1.56E-13,1.84E-13,2.07E-13,3.25E-13,4.47E-13,5.74E-13,1.16E-12,1.75E-12,2.33E-12,3.35E-12,5.97E-12,1.13E-11,1.42E-11,1.83E-11,3.18E-11,6.09E-11,1.28E-10,2.68E-10,6.52E-09,2.58E-07,4.54E-06,0.001218579,0.006902121,0.050950685,0.149103528,0.189265125,1.025632428,28.00102347,48.4584904,63.82926247,72.39224751,77.00034581,100,113.3252254,136.2979088,164.1917073,217.8133188,263.0887034,299.3730032,317.1557363,325.945046,329.1837359,325.3787716,339.5302393,485.7613629,636.3406437,673.8555042,700.1463107,788.3682302
"Congo, Rep.",COG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.78101165,6.14486602,6.406257554,6.904273429,7.170498292,7.387440672,8.128205817,8.576561901,8.486959832,8.741304973,9.065647179,9.819276118,10.54862976,11.37549241,12.29847043,13.31983436,14.47543007,16.57791846,16.44059642,19.25220111,23.13036615,29.55809295,31.34480228,33.3315523,37.36846813,38.30213431,27.12838194,29.19733385,27.37940478,30.8686526,30.55099309,30.09864418,29.62631567,29.29129281,40.05667059,41.41696689,48.86867611,51.29477017,41.94779116,54.26170869,79.78646153,68.67603068,67.48180425,64.61279043,75.47241609,100,111.3803018,118.8874646,138.229508,108.9729104,141.0302166,156.4777153,174.2599841,172.3351742,161.0301421,132.6973531,128.135692,142.5555415,176.4995534,173.8051238,149.7236865,178.5781966
Colombia,COL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.031872166,0.034495044,0.036788287,0.045330755,0.052737746,0.057275555,0.065939827,0.073015291,0.079201421,0.08588971,0.096098393,0.106484131,0.120297583,0.144550898,0.181233797,0.222567722,0.279228029,0.360630866,0.422298497,0.523821697,0.668479961,0.820665289,1.023915008,1.232820042,1.506262322,1.881073229,2.429762093,2.997766036,3.829647797,4.77502761,7.274090987,9.238515562,11.33236829,14.14750743,17.27359419,20.52983205,23.99288188,28.03324791,32.17461235,36.23599463,48.43860008,51.59604518,54.67539548,58.40918636,62.66314691,65.64164917,69.45389355,73.06690857,78.67653493,81.8741267,84.98932283,90.41742377,93.6875101,95.47476465,97.6092294,100,105.1483343,110.5463721,115.6653099,120.2949534,121.9267404,129.9296744
Comoros,COM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,29.61747046,33.93200117,36.14766104,41.64480438,44.20998428,47.33622911,50.83545395,52.47399269,53.49057459,56.67896333,57.91224787,62.61408834,58.37853998,60.0323011,65.68549443,71.15116767,73.42708031,74.10581568,75.10376489,79.46831536,75.92400901,82.47623883,85.91603897,90.30792012,93.36787912,93.66281113,96.57643986,100,103.1442898,104.1613349,105.9061961,109.1317692,113.7922224,115.7860409,116.7529062,116.1424521,118.1342798,118.6097634,120.7870447,125.8710926,126.7174799,129.7353062
Cabo Verde,CPV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,37.78534244,41.40441317,48.60602713,53.74067942,58.45190654,60.59513797,71.31647564,76.28180335,80.40987542,83.29245611,85.24592268,89.33126445,85.65452814,127.9285384,90.60863377,89.20700944,88.7198179,87.97874886,87.68314864,94.35765848,86.90236226,91.3824702,91.05056089,95.53124983,89.48168856,87.87559677,91.95282315,100,103.5459326,105.7976644,106.3320336,109.1779158,109.7816653,111.3497986,111.1863658,113.116857,112.8547802,113.6280029,115.3594977,116.0089493,115.008848,117.6891186
Costa Rica,CRI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.106489092,0.107038803,0.110430655,0.110358002,0.112842355,0.113558339,0.115885284,0.11852492,0.120886563,0.126408735,0.135658661,0.138973548,0.147886045,0.169832957,0.209256327,0.260609692,0.303875544,0.355348348,0.383451006,0.418536652,0.497345347,0.701764971,1.292453805,1.666380178,1.944574121,2.344091049,2.767197691,3.04791283,3.622117462,4.174429504,4.948698526,8.154202488,9.762933122,10.78175105,12.47130291,15.1197392,17.39904999,19.9532119,22.33526523,24.79872691,27.12725633,29.76428007,32.67727631,36.15683014,40.9838933,46.31726072,52.33123766,57.83480191,64.44172579,70.69343085,75.37958874,78.84194297,82.57403117,86.36435399,91.72492072,95.3528389,97.22057675,100,102.1924784,104.8155469,104.9791745,107.109349
Caribbean small states,CSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,39.36641095,44.03415826,47.09834286,48.62976618,54.39671234,56.7516582,57.04857944,54.65600516,59.75060894,61.50011515,64.81824843,63.17384336,61.7666147,62.75278287,64.37455937,62.98565561,60.5203586,60.88982655,61.64073231,62.0258907,65.28924312,60.46577604,62.73065552,74.63410594,94.24946534,104.153828,101.3712368,100.0001025,101.299209,105.1375332,106.9681497,107.4547897,112.3259041,115.6659267,116.3668374,116.8091254,128.9170467,133.5448793,133.0847737,133.928764,135.5386528,141.3990285,145.5194779,149.3871386,154.5607849,159.8770642,166.7944505,173.6583529,175.4493643,181.672551,211.7479979,
Curacao,CUW,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.73567034,79.12713713,79.45155946,80.73867611,81.85286925,85.20883674,87.87587451,90.51214872,96.7574881,98.49912208,101.2373983,100,103.184,104.5587204,106.125742,105.620065,105.570147,107.2439616,110.0160036,112.9049138,115.3662409,
Cayman Islands,CYM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.65072299,93.43628067,96.28396365,96.8716603,96.67171325,96.22658496,97.44039758,98.78332697,99.65926352,100,101.0000918,103.006759,105.7496257,109.4132291,109.4763158,
Cyprus,CYP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,15.76268178,17.02822722,18.54320913,20.59650689,23.30220924,26.60025094,29.89571674,32.99070083,34.65495107,37.49039136,39.6152375,41.25953486,42.85291567,44.22150609,46.32279882,48.83957436,50.73846002,53.80376436,56.38803071,59.36023385,67.43192379,69.2128084,70.7610348,72.15197011,73.8129027,75.8378903,78.61378819,78.84680353,83.09481226,85.34607357,87.06963336,89.75680253,93.47112614,97.89683452,98.15441976,100,101.6171066,103.3194676,102.342164,100.9771462,100.2157299,99.64223348,100.6769611,101.6876234,102.8294712,101.6765491,104.4716554
Czech Republic,CZE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74184981,33.69651618,37.86048316,45.81451745,51.46892991,56.0090664,61.55681703,66.67311628,73.21239131,75.4393631,76.82905706,80.58544858,82.78087777,83.85100491,87.2461701,87.32900534,87.90022901,91.01223272,92.84119747,95.24376118,93.88623853,93.86692429,95.22885927,96.52845203,99.01747322,100,101.1414506,102.463313,105.0946678,109.1826108,113.9816153,118.5508003
Germany,DEU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,32.03714334,34.47880184,36.04133187,38.31176052,41.09905232,43.42798089,44.86379442,46.25489426,47.89501968,49.94403599,52.66657998,54.86553545,57.37895775,58.99012361,60.1635235,61.44183335,63.28480763,64.09464025,65.17813532,67.0546574,69.33226503,71.4712207,75.26362421,78.18661043,79.79069321,81.37160588,81.86169038,82.08502244,82.65014942,82.93375112,82.52788246,83.60486713,84.75704739,85.87690287,86.83494205,87.1868036,87.53318034,89.08275678,89.89281339,91.5485416,92.13928216,93.1246968,94.5182975,96.37028116,98.18005707,100,101.3277522,102.8514571,104.8824825,107.0378768,108.7470819,112.0628727
Djibouti,DJI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,101.2623044,103.0922163,103.4043614,103.9857333,104.6678966,105.1386901,106.9915367,108.6984659
Dominica,DMA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,26.62642188,29.99986363,35.3874702,41.30067192,42.0267223,44.00822878,47.29101149,50.21260694,54.19657991,57.25406856,60.51404082,63.2364824,68.55303385,70.75245876,76.16553707,79.50682519,81.63737793,87.87408748,88.56296225,91.45449699,92.77589394,95.13250642,97.54543772,95.80646534,97.80340297,98.57662554,95.50175149,99.12318413,97.68765458,100,101.5250486,103.0564302,111.3049782,111.6355203,113.5169381,111.2902542,115.2594065,114.8670641,122.7532223,127.2925121,123.3804125,126.7424249,132.4246507,130.9245831,132.983986
Denmark,DNK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,11.12492501,11.62045373,12.27498642,13.15410891,14.3421018,15.40998416,16.8895198,18.68323761,21.16183867,23.98817328,26.23828516,28.56716228,31.12527606,33.32538018,36.26152933,40.13932191,44.21126995,47.47664384,50.30596252,52.46456821,53.67943038,56.23172022,58.44982486,61.35202533,62.94867941,64.62276979,65.6928654,66.07383002,67.10821739,67.96880688,69.33782346,70.73423145,71.60577823,72.81215925,75.00961149,76.89866422,78.70397376,79.87023271,81.5440996,83.91411693,85.65632468,87.73972683,91.36749515,91.85084953,94.81218786,95.4176997,97.68404528,98.55164653,99.56880653,100,100.2545952,101.4422729,102.2009158,102.959352,105.6496374,108.1509446
Dominican Republic,DOM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.504470849,0.502362462,0.540743903,0.579625569,0.591833967,0.585579115,0.571767001,0.581980518,0.605449045,0.622586183,0.635733375,0.64326198,0.694899078,0.726213987,0.854820511,0.999685138,1.028348625,1.137110434,1.149028021,1.276694044,1.453955408,1.559254047,1.676385605,1.786966675,2.219131887,3.070552634,3.358793733,3.843230832,5.516414868,6.818774797,10.25947831,20.82278504,21.98225811,23.07780177,25.41693907,27.87028013,28.89304607,31.62382402,33.68085929,34.97223544,37.49295122,39.75780248,42.50930834,56.73357783,82.35804149,87.11936728,92.90517771,100,110.3916875,114.2533505,120.4726326,130.1836366,136.8206347,143.2413797,149.4312536,153.1250238,156.1778444,162.7082258,169.4142285,173.6929859,181.8973811,196.043828
Algeria,DZA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.518481232,0.53648145,0.549095626,0.552111984,0.561471291,0.569900836,0.580260577,0.587873833,0.60634516,0.617993563,0.6485252,0.759760008,0.724761959,0.794539226,1.183041817,1.253007172,1.388840576,1.554488972,1.711261067,1.950629492,2.455102047,2.807507382,2.861967248,3.056718277,3.314506783,3.479321508,3.563011133,3.878053305,4.229442299,4.906634103,6.391361884,9.829186229,11.98434486,13.6171429,17.57668768,22.59958432,28.02843478,29.99097543,29.05193139,32.20590676,39.50956526,39.3225262,39.84175179,43.16086201,48.44704553,56.25930139,62.19280353,66.17024307,76.30129173,67.78483497,78.71173742,93.05932256,100,99.90669562,99.60639564,93.17615495,94.61934229,100.6661377,107.574791,107.0713142,101.1733041,120.2375079
East Asia & Pacific (excluding high income),EAP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,20.87508223,18.51193045,16.66189157,19.60861798,22.45731512,23.12981701,23.61951085,23.73127541,23.54729978,27.11429245,23.33554145,21.1235724,23.26754018,24.9422177,38.03178352,40.15237071,43.96432179,52.47613018,53.67777964,61.52249779,74.83331603,86.42607867,78.49028573,67.7804234,65.12251243,63.53343219,54.83543569,50.06419676,44.24984048,46.62516236,49.33577642,52.73467612,55.00397022,56.45704909,64.93052914,68.32156059,69.33965761,74.19771401,71.39105249,52.6152108,48.55643831,62.35339991,69.8889794,77.29237981,80.58646178,86.81797998,93.76420914,100,113.8473189,114.5936308,123.148137,130.1215933,136.608484,140.8365836,145.1049222,141.4903285,144.1809748,146.9873107,149.6608241,150.4023187,149.8020641,153.665955
"Egypt, Arab Rep.",EGY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.744640403,0.756628901,0.759625355,0.766578746,0.773188917,0.815440271,0.837874645,0.861603366,0.877124557,0.884196902,0.994864522,1.008063685,1.042328714,1.118967132,1.224429559,1.342756953,1.497620859,1.682396079,1.843024892,2.276133266,2.559076354,2.502821832,3.121791169,3.51862903,3.808826292,4.249737614,4.796898626,5.395041786,6.11892445,7.289927794,8.583383427,9.967477281,11.79658718,12.79093394,13.87162352,15.45295274,16.55129724,18.18594927,18.61835322,18.78953695,19.53067276,19.89544711,20.52525322,21.91635094,24.47396901,25.9944705,27.90765774,31.4228337,35.25767144,39.20143318,43.16346897,48.19761415,57.58789625,62.60534225,69.64695606,76.56351847,81.34541792,100,121.4262259,137.9675956,146.550861,153.605403
Euro area,EMU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43562992,13.24979224,14.63203013,16.06743819,17.52553168,18.20852825,19.86717458,20.32780724,25.40520455,29.23561573,33.95677806,41.38409039,51.6470492,55.58445979,61.91775534,66.4304503,77.1099557,99.86086808,83.65524699,100,,,,,,,,,,
Spain,ESP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.55180989,2.614747467,2.774138332,2.991779878,3.178895354,3.470236874,3.75388513,4.074381298,4.315223277,4.536734504,4.94799984,5.336221107,5.790756323,6.476937468,7.50969242,8.769952612,10.21611093,12.6049513,15.20548407,17.78002052,20.15451151,22.64383406,25.7193928,28.77594859,31.90237868,34.64454116,38.41345728,40.69682929,43.11264446,46.08577612,49.4621358,52.89240402,56.44189209,59.00279699,61.2920122,64.31562676,66.54103021,68.10867104,69.85679177,71.63197233,74.01710554,77.05794023,80.20544867,83.36036625,86.5965514,90.14791398,93.73542713,96.93784846,99.12306798,99.26571132,99.41797368,99.39833788,99.28446939,99.68005799,99.45740415,100,100.3228988,101.6266499,102.8921609,104.2345509,105.3852281,107.6694141
Estonia,EST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.96370437,37.9427637,41.70762412,44.58315822,47.46368389,49.21258132,52.55926964,55.11242185,57.25553115,59.9410843,63.49184404,69.19250971,77.74358865,83.03211449,82.70938382,84.21664018,88.82643739,92.44360592,96.17023878,98.97419107,100,102.1873099,105.8562073,110.1163419,113.6278766,113.2927845,119.4689655
Ethiopia,ETH,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,6.259098629,6.526395409,6.702795935,6.519542839,8.591959677,8.138892286,7.640833424,7.87811979,8.318091659,8.590207597,10.22958773,11.81847043,13.39941116,13.79215886,15.54464147,15.5818146,15.61401529,15.59057134,15.93710655,17.44550889,16.44146135,15.84604464,17.86926419,18.56819588,20.40190028,22.75879916,26.67799626,34.76454327,43.15893427,43.78239628,52.56596593,70.19732947,73.63838803,81.7251999,90.58138615,99.99997124,106.6768244,119.8858633,135.303661,160.00279,194.8487133
European Union,EUU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.163872208,6.493132579,6.751166095,7.098622292,7.608002987,7.990175035,8.36761841,8.983647863,10.06741417,10.48524466,11.28212511,12.11295236,13.11155283,14.91728106,18.20973343,20.68042825,23.39466864,25.59813394,27.50626731,29.79065779,32.6611612,36.46089747,39.76126335,43.01788208,46.64962172,49.08314092,51.41467655,53.61732452,57.73682309,61.5071181,64.70266041,65.68081327,66.26389258,67.43404747,68.67848278,71.56374357,71.50772636,72.99538867,75.25674021,75.9543972,77.19840219,79.74855946,80.50159663,80.65448825,81.14056159,81.89430971,82.6483298,84.92387031,87.50320933,89.05543333,89.34302063,91.68696458,94.41370954,96.82909029,98.40897632,100,100.0874255,100.9074046,102.927782,104.4669768,106.0976208,108.9711388
Fiji,FJI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.043810977,5.074526713,5.14569821,5.095822528,5.2558692,5.673759925,5.814632389,5.605409266,5.789890843,6.165899777,6.587110136,6.808388334,7.810948839,9.060501567,11.74655183,14.60315449,15.75847535,15.75342795,16.4516017,17.79098423,20.87090684,21.07107762,23.62907966,25.23981621,25.99890275,28.13477883,28.99325471,31.12136261,33.40194092,34.35332723,36.6479472,38.84430692,41.29408994,44.28268571,44.64936319,45.1540861,46.449305,47.97751315,51.55085598,55.0211673,52.4242376,54.12561182,55.8935965,60.19895692,61.5197272,65.60782749,68.06599456,70.12462089,71.63799353,72.63425954,75.70653255,82.81639082,85.77833023,88.88461794,100,102.530898,105.2308715,107.0181732,108.5439506,111.1220339,109.4222539,109.3345191
France,FRA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,9.972480092,10.29875739,10.80301479,11.39999128,11.85529626,12.21117844,12.57407892,12.95650291,13.52649498,14.52691234,15.31495945,16.21860165,17.32227316,18.68373119,20.89446952,23.76816954,26.32305971,28.63294967,31.28982721,34.51589978,38.54975137,43.05697769,48.26461795,52.92232006,56.66262036,59.75286286,62.77347264,64.31510186,66.36894118,68.54932519,70.3707924,72.16319618,73.58268649,74.77730357,75.46894091,76.31775738,77.3542121,78.03353806,78.77506166,78.93561402,80.16171322,81.77162831,83.462196,85.01406557,86.39356794,88.06644237,89.96456253,92.26462984,94.44860175,94.51153047,95.52251793,96.4280334,97.54835843,98.30738273,98.8745615,100,100.5225593,101.0468622,102.0494739,103.3542705,105.9636032,106.8409492
Faroe Islands,FRO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,67.31253749,69.17605216,72.08092486,75.48855388,79.22497309,83.26653307,85.78998073,88.37416481,90.68517689,92.72356885,94.45713278,95.07224064,97.91608602,97.14783878,98.19597285,99.28481579,99.3783251,99.01646342,100,102.0969947,103.5107409,106.7966479,112.1417969,118.1544135,122.4114988,124.3647364,133.222616,134.0711703,138.1253407,130.8732647,136.1708022,146.3442358,160.0806034,162.3737305,163.3027832,167.2990489
Gabon,GAB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.50015697,5.680476646,5.758919518,4.587393625,6.126032659,5.938630752,6.184159053,6.569106541,6.99352831,7.340346114,7.309502019,7.784924134,7.218417648,9.727370279,16.09008871,16.79358684,19.25635546,21.14264643,21.74713035,25.8753916,35.39264576,39.08836944,45.69572249,47.03225022,52.68092559,52.0086897,41.18577808,41.59486951,42.68263125,45.98115557,53.04300646,47.01408396,47.11463155,46.87459156,68.6953903,69.61530091,79.05699914,79.80530276,65.61081121,78.20240237,100.1689439,100,100.8558078,100.6368293,108.4515594,130.2443286,143.0970177,149.1519701,179.6967409,147.2173904,171.6029503,193.3643113,187.6757214,176.1187914,174.619333,159.030764,152.2405417,158.0565903,169.3997705,172.0212068,156.2630648,176.903783
United Kingdom,GBR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.112859095,5.286072357,5.464170988,5.551004754,5.7366754,6.057616528,6.35902512,6.535089065,6.794039134,7.2042417,7.603337601,8.210511592,8.800703838,9.54127238,10.97811287,13.80725248,15.89402086,18.07316967,20.14391157,22.97746323,27.5048954,30.68700904,32.96360915,34.65227208,36.39529782,38.40129668,40.06612962,42.24594707,44.83696418,48.39516391,52.21171206,55.56322701,57.40847025,58.97746915,59.79939306,66.77798789,69.62362908,69.38061097,70.48834631,71.43451612,72.64235754,73.98698038,75.51365807,77.58055988,79.57442604,82.06979818,84.40743982,86.76790718,89.56926092,91.10646565,92.36027949,94.26967397,95.78919133,97.93372027,99.49122692,100,101.9011066,103.7544497,105.8285374,107.9610916,113.4573644,113.7842853
Georgia,GEO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,2.44E-05,2.44E-05,2.46E-05,2.46E-05,2.55E-05,2.54E-05,2.61E-05,2.58E-05,2.59E-05,2.63E-05,2.66E-05,2.66E-05,2.70E-05,2.71E-05,2.79E-05,2.81E-05,2.91E-05,3.01E-05,2.93E-05,2.95E-05,2.81E-05,3.00E-05,3.07E-05,2.99E-05,3.18E-05,3.88E-05,6.30E-05,0.000888113,0.138051646,8.478572942,22.27534123,31.86120982,33.94387344,36.29849277,39.82915627,41.69328338,43.93479844,46.53541495,48.12898967,52.18714706,56.32905494,61.08829692,66.86982652,73.2863764,71.72097159,81.89762751,89.03437503,89.44785195,90.6520278,94.48838021,100,102.6193183,111.3327725,116.1881161,122.2210579,131.1203132,145.255675
Ghana,GHA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.000428801,0.000443684,0.000452292,0.000482802,0.000530767,0.000621033,0.000671663,0.000645613,0.000727067,0.000807312,0.000830637,0.00087368,0.001008861,0.001219536,0.001519161,0.001966759,0.002518409,0.004212058,0.007299779,0.010070007,0.015218412,0.026728639,0.034183411,0.076249932,0.103175632,0.124479765,0.176395041,0.245544538,0.327563422,0.420245235,0.551221331,0.661693578,0.73547296,0.96903867,1.260999623,1.80380108,2.522394715,3.013206506,3.52691197,4.019662662,5.114221381,6.894888121,8.468204008,10.89895177,12.46296782,14.32789123,25.89831971,30.72262983,36.68597557,42.43340911,49.47550693,56.35993574,64.92962107,100,123.9399605,140.3656795,162.4713364,179.8189056,198.8230306,215.6853569,235.885528,262.2745769
Gibraltar,GIB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,4.021754894,5.11808488,6.22633651,7.615779206,8.931723492,11.23777576,14.18434457,14.27991262,14.48383001,15.34581173,15.5830531,15.80653382,16.33204424,17.02251004,18.09494928,18.41204993,18.4917322,21.43389559,24.97511451,31.81600951,63.82537245,72.51766931,84.63184177,86.13069595,100,108.9992836,121.5516062,126.8140065,130.1313441,133.9992098,141.5955633,156.2599121,167.2904312,183.0205959,192.0187443,214.2911969
"Gambia, The",GMB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,0.845794932,0.918107988,0.838360989,0.898123308,0.979575338,1.030154323,1.062674015,1.051563671,1.271731925,1.43767496,1.605785039,1.96861862,2.095798419,2.31788899,2.313772775,2.349949234,2.690396212,2.76258202,3.011258778,4.198270202,5.899274486,6.990522982,7.669033587,8.72249594,9.766101879,22.85618173,23.30188432,24.50014236,25.42560989,26.4332905,28.64537881,26.93550193,28.39320313,27.70168827,28.31582988,28.82705454,31.82257311,35.92575697,69.76426846,72.63423462,73.58080687,76.82927066,78.73144498,82.2848355,86.92926386,90.90377717,94.39917304,100,105.2117231,115.4386839,124.4667079,129.3479419,138.3399057,146.9892021,152.9246365,164.3122286
Guinea-Bissau,GNB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,0.02898467,0.029508503,0.030976372,0.034208417,0.037261322,0.039945272,0.04054992,0.041793114,0.044441076,0.04634316,0.051689694,0.052628917,0.061334948,0.075630325,0.120556115,0.159512022,0.339592824,0.65970476,1.18446585,2.360087557,3.073920529,5.160939412,8.514579231,12.69173689,15.64249982,22.63939597,31.52167172,42.28260142,45.69685153,51.32033635,92.83832243,99.1227163,100.9037676,95.84664647,94.51746999,100,97.72729571,102.0087582,114.7345615,111.9142048,115.232856,131.4018397,130.284224,129.0697803,128.8784251,144.4752775,153.2830678,162.385931,170.9111837,165.0696735,165.2389025,175.5139788
Equatorial Guinea,GNQ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,8.380426676,9.590797305,13.4672064,16.80030953,21.10743374,32.24683686,31.3041297,31.77937981,33.04324082,31.4585328,34.71528586,35.94841188,30.4038365,29.58502609,36.84115218,39.67085995,39.99663561,34.73820847,23.77277512,33.08162941,54.49702958,47.97290273,47.21354432,47.51364395,55.55426555,88.51408391,100,103.0376539,123.4803645,97.75911939,122.1075279,142.9208861,149.8593836,148.2518814,146.3633857,116.8085926,109.4666795,123.4153359,135.1568771,130.8809329,119.323588,140.9953945
